triggerDesc,actionDesc,freeOrLocked,isTriggerEco,isActionEco,isRuleEco
IF a button is pressed,", THEN activates a lighting scene.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF the user is mentioned in a tweet,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF temperature drops below a threshold,", THEN turns on a light switch.",LOCKED,ECO,NEUTRAL,ECO
IF a phone call is missed,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF an alarm goes off,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a specific weather condition is met,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF temperature drops below a threshold,", THEN changes the color of lights.",LOCKED,ECO,NEUTRAL,ECO
IF an email is received by IFTTT,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a Facebook post is published,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a home is set to home mode,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a specific weather condition is met,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before a calendar event,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before a calendar event,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF thermostat changes mode,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a door or lock is locked,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a photo is shared on social media,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF every day at a specified time,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF shortly before a calendar event,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF thermostat changes mode,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF every day at a specified time,", THEN turns off smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF shortly before sunrise at the user's location,", THEN turns off the light for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF every day at a specified time,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF a home is set to away mode,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a timer goes off,", THEN changes the color of lights.",LOCKED,ECO,NEUTRAL,ECO
IF a new app notification is received,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF dangerous carbon monoxide is detected,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF motion is detected,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF every day at a specified time,", THEN adjusts the brightness of lights.",LOCKED,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns off smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF shortly before sunrise at the user's location,", THEN turns on a light switch.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF the user enters a specified area,", THEN triggers a light animation effect.",LOCKED,ECO,NEUTRAL,ECO
IF a security alarm is triggered,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF every day at a specified time,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF MESH tag signal received,", THEN turns on a light switch.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a subscribed user publishes a new video,", THEN sets the color temperature of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF Eight App mode toggled,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF the user is tagged in a new photo,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a button is pressed,", THEN toggles lights based on current state.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a task is completed,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF home presence mode changes,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a new channel membership is created,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF IFTTT receives event from Apilio,", THEN switches off the lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a specific weather condition is met,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a specific weather condition is met,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a robot starts or completes a task,", THEN toggles the lights on or off.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF MESH tag signal received,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF room scene changed,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a security alarm is triggered,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF temperature rises above a threshold,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a person is detected,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF dangerous carbon monoxide is detected,", THEN activates a lighting scene.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF the user enters a specified area,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF warning carbon monoxide is detected,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant query is made,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF IFTTT receives event from Apilio,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a phone call is missed,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF an email is received by IFTTT,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF IFTTT receives event from Apilio,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF CO2 level exceeds a threshold,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF every day at a specified time,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF shortly before sunrise at the user's location,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF an alarm goes off,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF once a year at a specified date and time,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF shortly before sunrise at the user's location,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF the user enters a specified area,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF a voice assistant is activated with a specific phrase,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a new app notification is received,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a home is set to away mode,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF on specific days of the week at a specified time,", THEN triggers a light animation effect.",LOCKED,ECO,NEUTRAL,ECO
IF an alarm goes off,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF on specific days of the week at a specified time,", THEN changes the color of lights.",LOCKED,ECO,NEUTRAL,ECO
IF a voice assistant is activated with a specific phrase,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF motion stops being detected,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a smart button is pressed,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF sleep activity is detected,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF the user enters a specified area,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF a voice assistant is activated with a specific phrase,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a button is pressed,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF on specific days of the week at a specified time,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF a security camera detects motion,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF a smoke detector detects dangerous smoke,", THEN changes the color of lights.",LOCKED,ECO,NEUTRAL,ECO
IF scheduled presence conditions are met,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a new reminder is added,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF an email is received by IFTTT,", THEN turns on a light switch.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF thermostat changes mode,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF carbon impact indicators change,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a tweet with a hashtag is posted,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF motion is detected,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN toggles the lights on or off.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a custom gesture is performed,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a smart button is pressed,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a tweet activity occurs,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF motion stops being detected,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF every day at a specified time,", THEN turns off a light switch.",LOCKED,ECO,NEUTRAL,ECO
IF a voice assistant is activated with a specific phrase,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF once a year at a specified date and time,", THEN turns off smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF every day at a specified time,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF a security camera detects motion,", THEN changes the color of lights.",LOCKED,ECO,NEUTRAL,ECO
IF a doorbell is rung,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a specific weather condition is met,", THEN turns on a light switch.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF it is time for prayer,", THEN turns off smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF a voice assistant is activated with a specific phrase,", THEN switches off the lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a camera detects motion,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF a button is pressed,", THEN toggles the lights on or off.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a new app notification is received,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF on specific days of the week at a specified time,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF a voice assistant is activated with a specific phrase,", THEN activates a lighting scene.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF every day at a specified time,", THEN turns off smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF shortly before sunrise at the user's location,", THEN switches off the lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a daily step goal is achieved,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF temperature rises above a threshold,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a button is pressed,", THEN toggles the lights on or off.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a new SMS is received,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF an email is received by IFTTT,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a phone call is missed,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a button is pressed,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN activates a lighting scene.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a new super sticker is received,", THEN sets the color temperature of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF motion is detected,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF the user enters a specified area,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF shortly before a calendar event,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF an order is out for delivery,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a kitchen appliance changes state,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF the user is tagged in a new photo,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF an alarm goes off,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a specific weather condition is met,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN turns on a light switch.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a doorbell is rung,", THEN toggles the lights on or off.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a doorbell is rung,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a smart switch changes state,", THEN sets the brightness level of smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF the user enters a specified area,", THEN starts a sleep fade on smart lights.",LOCKED,ECO,ECO,ECO
IF a voice assistant is activated with a specific phrase,", THEN activates a lighting scene.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a person is detected,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF on specific days of the week at a specified time,", THEN turns off smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF on specific days of the week at a specified time,", THEN turns off smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF on specific days of the week at a specified time,", THEN turns off smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF a gate starts opening,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF CO2 level exceeds a threshold,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF temperature drops below a threshold,", THEN changes the color of lights.",LOCKED,ECO,NEUTRAL,ECO
IF air quality changes,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before a calendar event,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a device changes energy mode,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF motion is detected,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a smart device detects motion,", THEN briefly toggles the lights off and on.",LOCKED,ECO,NEUTRAL,ECO
IF every hour at quarter intervals,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF every day at a specified time,", THEN adjusts the brightness of lights.",LOCKED,ECO,NEUTRAL,ECO
IF CO2 level exceeds a threshold,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a smart switch is turned off,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a new feed item is published,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF the user is tagged in a new photo,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a button is pressed,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF temperature rises above a threshold,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF on specific days of the week at a specified time,", THEN turns off smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF a device connects to WiFi,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF the user is tagged in a new photo,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a specific weather condition is met,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF music is played or saved,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF an order is out for delivery,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a new super chat message is received,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF the user exits a specified area,", THEN turns off smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF a door or lock is unlocked,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF the user enters a specified area,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF on specific days of the week at a specified time,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF shortly before sunrise at the user's location,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF motion is detected,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF every day at a specified time,", THEN changes the color of lights.",LOCKED,ECO,NEUTRAL,ECO
IF the user exits a specified area,", THEN activates a lighting scene.",LOCKED,ECO,NEUTRAL,ECO
IF shortly before sunrise at the user's location,", THEN turns on a light switch.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF an item is added to a to-do list,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a device is plugged in,", THEN toggles the lights on or off.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF today's weather report is available,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF temperature drops below a threshold,", THEN turns on a light switch.",LOCKED,ECO,NEUTRAL,ECO
IF the user enters a specified area,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF dangerous carbon monoxide is detected,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF on specific days of the week at a specified time,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF a washing cycle finishes,", THEN turns on the hood lighting.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF every hour at quarter intervals,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF every day at a specified time,", THEN turns off a light switch.",LOCKED,ECO,NEUTRAL,ECO
IF on specific days of the week at a specified time,", THEN changes the color of lights.",LOCKED,ECO,NEUTRAL,ECO
IF shortly before sunrise at the user's location,", THEN turns on a light switch.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF today's weather report is available,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant reads a to-do list,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF the user enters a specified area,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF a device connects to WiFi,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a security alarm is triggered,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF shortly before sunrise at the user's location,", THEN turns on a light switch.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a home is set to home mode,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF room scene changed,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF every day at a specified time,", THEN turns off smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF a voice assistant is activated with a specific phrase,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF every day at a specified time,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF an incoming call is received,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF the user enters a specified area,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF shortly before sunrise at the user's location,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a followed channel starts streaming,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF a new channel membership is created,", THEN sets the color temperature of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF on specific days of the week at a specified time,", THEN adjusts the brightness of lights.",LOCKED,ECO,NEUTRAL,ECO
IF a security camera detects motion,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF CO2 level exceeds a threshold,", THEN triggers a light animation effect.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN briefly toggles the lights off and on.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a security camera detects motion,", THEN briefly toggles the lights off and on.",LOCKED,ECO,NEUTRAL,ECO
IF shortly before sunrise at the user's location,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF the user is mentioned in a tweet,", THEN turns on smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a task or reminder is completed,", THEN adjusts the brightness of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a new social media status is posted,", THEN changes the color of lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF a voice assistant is activated with a specific phrase,", THEN turns off smart lights.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
IF the user enters a specified area,", THEN turns on smart lights.",LOCKED,ECO,NEUTRAL,ECO
IF a voice assistant is activated with a specific phrase,", THEN activates a lighting scene.",LOCKED,NEUTRAL,NEUTRAL,NEUTRAL
