triggerDesc,actionDesc,freeOrLocked,isTriggerEco,isActionEco,isRuleEco
IF motion is detected or stops,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF motion is detected or stops,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF motion is detected or stops,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF motion is detected or stops,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF motion is detected or stops,", THEN change the device operating mode to eco",LOCKED,NEUTRAL,ECO,ECO
IF motion is detected or stops,", THEN change the device operating mode to eco",LOCKED,NEUTRAL,ECO,ECO
IF motion is detected or stops,", THEN change the device operating mode to eco",LOCKED,NEUTRAL,ECO,ECO
IF motion is detected or stops,", THEN change the device operating mode to eco",LOCKED,NEUTRAL,ECO,ECO
IF motion is detected or stops,", THEN change the device operating mode to eco",LOCKED,NEUTRAL,ECO,ECO
IF motion is detected or stops,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF motion is detected or stops,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF motion is detected or stops,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF motion is detected or stops,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF motion is detected or stops,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
", IF it is sunrise, within a specified time",", THEN turn off a device for a specified time.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN turn off a device for a specified time.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN turn off a device for a specified time.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN turn off a device for a specified time.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN turn off a device for a specified time.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN turn off a device",LOCKED,ECO,NEUTRAL,ECO
", IF it is sunrise, within a specified time",", THEN turn off a device",LOCKED,ECO,NEUTRAL,ECO
", IF it is sunrise, within a specified time",", THEN turn off a device",LOCKED,ECO,NEUTRAL,ECO
", IF it is sunrise, within a specified time",", THEN turn off a device",LOCKED,ECO,NEUTRAL,ECO
", IF it is sunrise, within a specified time",", THEN turn off a device",LOCKED,ECO,NEUTRAL,ECO
", IF it is sunrise, within a specified time",", THEN start the robot.",LOCKED,ECO,NEUTRAL,ECO
", IF it is sunrise, within a specified time",", THEN start the robot.",LOCKED,ECO,NEUTRAL,ECO
", IF it is sunrise, within a specified time",", THEN start the robot.",LOCKED,ECO,NEUTRAL,ECO
", IF it is sunrise, within a specified time",", THEN start the robot.",LOCKED,ECO,NEUTRAL,ECO
", IF it is sunrise, within a specified time",", THEN start the robot.",LOCKED,ECO,NEUTRAL,ECO
", IF it is sunrise, within a specified time",", THEN activate to a specified scene.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN activate to a specified scene.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN activate to a specified scene.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN activate to a specified scene.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN activate to a specified scene.",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN set brightness to a specified level",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN set brightness to a specified level",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN set brightness to a specified level",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN set brightness to a specified level",LOCKED,ECO,ECO,ECO
", IF it is sunrise, within a specified time",", THEN set brightness to a specified level",LOCKED,ECO,ECO,ECO
IF a device is turned off,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a device is turned off,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a notification is received from a mobile app,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF shortly before a calendar event with a specific keyword,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF shortly before a calendar event with a specific keyword,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF shortly before a calendar event with a specific keyword,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF shortly before a calendar event with a specific keyword,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF shortly before a calendar event with a specific keyword,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF shortly before a calendar event with a specific keyword,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF shortly before a calendar event with a specific keyword,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF shortly before a calendar event with a specific keyword,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF shortly before a calendar event with a specific keyword,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF shortly before a calendar event with a specific keyword,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF shortly before a calendar event with a specific keyword,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF shortly before a calendar event with a specific keyword,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF shortly before a calendar event with a specific keyword,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF shortly before a calendar event with a specific keyword,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF shortly before a calendar event with a specific keyword,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF device is plugged in or unplugged,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF everyone leaves home,", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
IF everyone leaves home,", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
IF everyone leaves home,", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
IF everyone leaves home,", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
IF everyone leaves home,", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
IF everyone leaves home,", THEN start the robot.",LOCKED,ECO,NEUTRAL,ECO
IF everyone leaves home,", THEN start the robot.",LOCKED,ECO,NEUTRAL,ECO
IF everyone leaves home,", THEN start the robot.",LOCKED,ECO,NEUTRAL,ECO
IF everyone leaves home,", THEN start the robot.",LOCKED,ECO,NEUTRAL,ECO
IF everyone leaves home,", THEN start the robot.",LOCKED,ECO,NEUTRAL,ECO
IF a specific keyword is spoken in a voice group,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a specific keyword is spoken in a voice group,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a specific keyword is spoken in a voice group,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a specific keyword is spoken in a voice group,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a specific keyword is spoken in a voice group,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF humidity crosses a threshold,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF humidity crosses a threshold,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF humidity crosses a threshold,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF humidity crosses a threshold,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF humidity crosses a threshold,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF humidity crosses a threshold,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF humidity crosses a threshold,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF humidity crosses a threshold,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF humidity crosses a threshold,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF humidity crosses a threshold,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF sleep activity is detected,", THEN change the device operating mode to eco",LOCKED,NEUTRAL,ECO,ECO
IF sleep activity is detected,", THEN change the device operating mode to eco",LOCKED,NEUTRAL,ECO,ECO
IF sleep activity is detected,", THEN change the device operating mode to eco",LOCKED,NEUTRAL,ECO,ECO
IF sleep activity is detected,", THEN change the device operating mode to eco",LOCKED,NEUTRAL,ECO,ECO
IF sleep activity is detected,", THEN change the device operating mode to eco",LOCKED,NEUTRAL,ECO,ECO
IF sleep activity is detected,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF sleep activity is detected,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF sleep activity is detected,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF sleep activity is detected,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF sleep activity is detected,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF sleep activity is detected,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF sleep activity is detected,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF sleep activity is detected,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF sleep activity is detected,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF sleep activity is detected,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to away,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to away,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to away,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to away,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to away,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to away,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to away,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to away,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to away,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to away,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to away,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to away,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to away,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to away,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to away,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a demand response event starts or ends,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a demand response event starts or ends,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a demand response event starts or ends,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a demand response event starts or ends,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a demand response event starts or ends,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a demand response event starts or ends,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a demand response event starts or ends,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a demand response event starts or ends,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a demand response event starts or ends,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a demand response event starts or ends,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF an automation flow is started,", THEN change the device operating mode to auto",LOCKED,ECO,NEUTRAL,ECO
IF an automation flow is started,", THEN change the device operating mode to auto",LOCKED,ECO,NEUTRAL,ECO
IF an automation flow is started,", THEN change the device operating mode to auto",LOCKED,ECO,NEUTRAL,ECO
IF an automation flow is started,", THEN change the device operating mode to auto",LOCKED,ECO,NEUTRAL,ECO
IF an automation flow is started,", THEN change the device operating mode to auto",LOCKED,ECO,NEUTRAL,ECO
IF an automation flow is started,", THEN turn off a device for a specified time.",LOCKED,ECO,ECO,ECO
IF an automation flow is started,", THEN turn off a device for a specified time.",LOCKED,ECO,ECO,ECO
IF an automation flow is started,", THEN turn off a device for a specified time.",LOCKED,ECO,ECO,ECO
IF an automation flow is started,", THEN turn off a device for a specified time.",LOCKED,ECO,ECO,ECO
IF an automation flow is started,", THEN turn off a device for a specified time.",LOCKED,ECO,ECO,ECO
IF an automation flow is started,", THEN change the device operating mode to eco",LOCKED,ECO,ECO,ECO
IF an automation flow is started,", THEN change the device operating mode to eco",LOCKED,ECO,ECO,ECO
IF an automation flow is started,", THEN change the device operating mode to eco",LOCKED,ECO,ECO,ECO
IF an automation flow is started,", THEN change the device operating mode to eco",LOCKED,ECO,ECO,ECO
IF an automation flow is started,", THEN change the device operating mode to eco",LOCKED,ECO,ECO,ECO
IF an automation flow is started,", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
IF an automation flow is started,", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
IF an automation flow is started,", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
IF an automation flow is started,", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
IF an automation flow is started,", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
IF a door or contact sensor closes,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor closes,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor closes,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor closes,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor closes,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor closes,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor closes,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor closes,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor closes,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a door or contact sensor closes,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF a smart device is turned on,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a smart device is turned on,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a smart device is turned on,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a smart device is turned on,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a smart device is turned on,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a smart device is turned on,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a smart device is turned on,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a smart device is turned on,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a smart device is turned on,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a smart device is turned on,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a smart device is turned on,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF a smart device is turned on,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF a smart device is turned on,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF a smart device is turned on,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF a smart device is turned on,", THEN set brightness to a specified level",LOCKED,NEUTRAL,ECO,ECO
IF shortly after a calendar event,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF shortly after a calendar event,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF shortly after a calendar event,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF shortly after a calendar event,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF shortly after a calendar event,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF a tariff period starts (French),", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a tariff period starts (French),", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a tariff period starts (French),", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a tariff period starts (French),", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF a tariff period starts (French),", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF Nest Protect detects smoke,", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
IF Nest Protect detects smoke,", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
IF Nest Protect detects smoke,", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
IF Nest Protect detects smoke,", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
IF Nest Protect detects smoke,", THEN turn on a specified device for a specified duration.",LOCKED,ECO,ECO,ECO
IF Nest Protect detects smoke,", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
IF Nest Protect detects smoke,", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
IF Nest Protect detects smoke,", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
IF Nest Protect detects smoke,", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
IF Nest Protect detects smoke,", THEN turn on a specified device.",LOCKED,ECO,ECO,ECO
IF home presence is set to home,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN turn off a device for a specified time.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF home presence is set to home,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
IF an alarm is triggered,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF an alarm is triggered,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF an alarm is triggered,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF an alarm is triggered,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF an alarm is triggered,", THEN turn on a specified device for a specified duration.",LOCKED,NEUTRAL,ECO,ECO
IF an alarm is triggered,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF an alarm is triggered,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF an alarm is triggered,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF an alarm is triggered,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF an alarm is triggered,", THEN turn on a specified device.",LOCKED,NEUTRAL,ECO,ECO
IF an alarm is triggered,", THEN activate to a specified scene.",LOCKED,NEUTRAL,ECO,ECO
