id,triggerChannelTitle,triggerTitle,triggerDesc,actionChannelTitle,actionTitle,actionDesc,deviceCategory,originalTrigger,originalAction
Z2Gp3sW9,Weather Underground,Sunrise,IF within 15 minutes of sunrise in your location,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires within 15 minutes of the sunrise in your location.,This Action will turn off your hue lights.
Z35FvqcK,Weather Underground,Sunrise,IF within 15 minutes of sunrise in your location,LIFX,Turn lights off,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires within 15 minutes of the sunrise in your location.,This Action will turn your lights off.
Z5CYE67M,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Philips Hue,Turn on color loop,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This Action will turn on a slow color loop effect for your hue lights. NOTE: not compatible with hue lux bulbs.
Z5KFNi4b,Date & Time,Every day of the week at,IF only on specific days of the week at a specified time,LIFX,Turn lights on,", THEN turns on smart lights [ACTION_X].",Light,This Trigger fires only on specific days of the week at the time you provide.,This Action will turn your lights on.
Z5phkQ4R,Location,You exit an area,IF you exit an area you specify,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every time you exit an area you specify.,This Action will turn off your hue lights.
Z5spAr6g,Home Connect Oven,Oven clock timer elapsed,IF the clock timer on your oven has elapsed,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This trigger fires every time the clock timer on your oven has elapsed.,This Action will briefly turn your hue lights off then back on.
Z7dUeMtZ,Ambi Climate,Temperature rises above a threshold,IF your device detects temperature above the threshold,WiZ,Turn on / change light mode,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires when your device detects the temperature is above the threshold you specified.,"This action will turn on the selected light(s). Optionally, a light mode or pre-defined color can be applied, as well as a level of dimming."
Z9DiJbZB,Ring,New Motion Detected,IF motion is detected,WeMo Light Switch,Turn on,", THEN turns on a light switch [ACTION_Y].",Light,This Trigger fires every time a motion is detected at the given doorbell.,"This Action will turn a WeMo Light Switch on. If the WeMo Switch is already on, it will remain on."
ZAdvrM26,Email,Send IFTTT an email tagged,IF you send IFTTT any email at trigger@applet.ifttt.com,Philips Hue,Dim lights,", THEN adjusts the brightness of lights [ACTION_W].",Light,Send IFTTT an email at trigger@applet.ifttt.com with a hashtag in the subject (e.g. #IFTTT) and this Trigger fires. You can optionally add a single file attachment (up to 30MB) and IFTTT will create a public URL to the file as an Ingredient.,This Action will dim or brighten your hue lights to a value between 0-100.
ZBGwWjCd,Google Calendar,Event from search starts,IF a set number of minutes before a calendar event with a keyword,Philips Hue,Dim lights,", THEN adjusts the brightness of lights [ACTION_W].",Light,"This Trigger fires a set number of minutes before the starting time of an event on your Google Calendar that contains a specific keyword or phrase. The search looks at the event’s Title, Description, and Location.",This Action will dim or brighten your hue lights to a value between 0-100.
ZCNXcBbn,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Yeelight,Set brightness,", THEN adjusts the brightness of lights [ACTION_Z].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This Action will set your lights to a specified brightness.
ZCRsqibc,YouTube,New channel membership,IF there is a new membership for your channel,Yeelight,Set scene,", THEN sets lights to a predefined scene [ACTION_Z].",Light,This trigger fires when there is a new membership for your channel.,This Action will set your lights to a pre-defined scene.
ZCSThi7x,Nest Cam,New motion event,IF the camera detects a motion event,Lutron Caséta and RA2 Select,Activate scene,", THEN activates a lighting scene in [ACTION_X].",Light,This Trigger fires every time the camera detects a motion event.,This Action will adjust multiple lights and shades together by activating a scene created in the Lutron app.
ZCY8p5LM,iRobot,Room Started,IF your robot starts cleaning a room,Yeelight,Toggle lights on/off,", THEN toggles the lights on or off [ACTION_Y].",Light,This trigger fires when your robot starts cleaning a room.,"This Action will turn on, turn off or toggle your lights."
ZCmPsSDF,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This Action will turn on your hue lights.
ZDSdjHys,Button widget,Button press,IF you press the button,Philips Hue,Turn on color loop,", THEN sets the color temperature of lights [ACTION_Y].",Light,This trigger fires every time you press the button.,This Action will turn on a slow color loop effect for your hue lights. NOTE: not compatible with hue lux bulbs.
ZELKxskT,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Dim lights,", THEN adjusts the brightness of lights [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,This Action will dim or brighten your hue lights to a value between 0-100.
ZEQxpgjw,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,WeMo Lighting,Turn off,", THEN turns off smart lights [ACTION_W].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",Turns off the selected WeMo light. If it is already off it stays off.
ZER9NaLH,Date & Time,Every day at,IF every single day at a specific time,LIFX,Turn lights off,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn your lights off.
ZEuZ93fg,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn on your hue lights.
ZFeE5B3N,Weather Underground,Sunrise,IF within 15 minutes of sunrise in your location,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires within 15 minutes of the sunrise in your location.,This Action will turn off your hue lights.
ZG2VYD6s,Ring,New Ring Detected,IF somebody rings your Ring doorbell,Philips Hue,Turn on color loop,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger fires every time somebody rings your Ring Doorbell.,This Action will turn on a slow color loop effect for your hue lights. NOTE: not compatible with hue lux bulbs.
ZGRkbzae,YouTube,New channel membership,IF there is a new membership for your channel,Yeelight,Set brightness,", THEN adjusts the brightness of lights [ACTION_Z].",Light,This trigger fires when there is a new membership for your channel.,This Action will set your lights to a specified brightness.
ZJTF5qcg,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Dim lights,", THEN adjusts the brightness of lights [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,This Action will dim or brighten your hue lights to a value between 0-100.
ZJXtcTMH,Date & Time,Every day of the week at,IF only on specific days of the week at a specified time,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires only on specific days of the week at the time you provide.,This Action will turn off your hue lights.
ZMAcQmPR,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn off your hue lights.
ZMHgqj39,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,LIFX,Change color of lights,", THEN changes the color of lights [ACTION_Y].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will change the color of your lights.
ZNBrWQjm,Weather Underground,Tomorrow's forecast calls for,IF tomorrow's forecasted weather condition changes,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger monitors changes in tomorrow’s forecasted weather condition.,This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
ZNETLBhg,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger fires every single day at a specific time set by you.,This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
ZPUibJ6f,Button widget,Button press,IF you press the button,LIFX,Turn lights on,", THEN turns on smart lights [ACTION_X].",Light,This trigger fires every time you press the button.,This Action will turn your lights on.
ZQTFcBLZ,WeMo Light Switch,Long press,IF your Wemo light switch is turned on,WeMo Lighting,Turn on,", THEN turns on smart lights [ACTION_X].",Light,This Trigger fires every time your WeMo Light Switch is turned on or off with a long press over two seconds.,Turns on the selected WeMo light. If it is already on it stays on.
ZQb6GpJa,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Lutron Caséta and RA2 Select,Activate scene,", THEN activates a lighting scene in [ACTION_X].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This Action will adjust multiple lights and shades together by activating a scene created in the Lutron app.
ZR4kXSKZ,Location,You enter an area,IF you enter an area you specify,Philips Hue,Turn on color loop,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger fires every time you enter an area you specify.,This Action will turn on a slow color loop effect for your hue lights. NOTE: not compatible with hue lux bulbs.
ZSFvqHbg,WeMo Light Switch,Long press,IF your Wemo light switch is turned on,LIFX,Turn lights off,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every time your WeMo Light Switch is turned on or off with a long press over two seconds.,This Action will turn your lights off.
ZSUVfTxd,YouTube,New channel membership,IF there is a new membership for your channel,Yeelight,Toggle lights on/off,", THEN toggles the lights on or off [ACTION_Y].",Light,This trigger fires when there is a new membership for your channel.,"This Action will turn on, turn off or toggle your lights."
ZTe4mVbJ,Arlo,Motion detected,IF your Arlo device detects motion,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires when your Arlo device detects motion.,This Action will briefly turn your hue lights off then back on.
ZTrzA64d,YouTube,New Super Chat message,IF there is a new super chat message in a live chat during a live stream,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This trigger fires when there is a new Super Chat message in a live chat during a live stream on your channel.,This Action will briefly turn your hue lights off then back on.
ZTsGSFCM,Button widget,Button press,IF you press the button,Yeelight,Toggle lights on/off,", THEN toggles the lights on or off [ACTION_Y].",Light,This trigger fires every time you press the button.,"This Action will turn on, turn off or toggle your lights."
ZVNCawB6,YouTube,New channel membership,IF there is a new membership for your channel,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This trigger fires when there is a new membership for your channel.,This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
ZVT3U8Wk,Date & Time,Every day of the week at,IF only on specific days of the week at a specified time,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires only on specific days of the week at the time you provide.,This Action will turn on your hue lights.
ZWe6tyY3,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will turn on your hue lights.
ZWjrkN6D,Android Device,Notification received from a specific app,IF any new notification is received on your Android device,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This trigger fires every time a new notification is received on your Android device from an app that you specify. NOTE: will not fire for IFTTT app notifications.,This Action will turn on your hue lights.
ZX8mBuDd,Email,Send IFTTT an email tagged,IF you send IFTTT any email at trigger@applet.ifttt.com,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,Send IFTTT an email at trigger@applet.ifttt.com with a hashtag in the subject (e.g. #IFTTT) and this Trigger fires. You can optionally add a single file attachment and IFTTT will create a public URL to the file as an Ingredient.,This Action will turn on your hue lights.
ZXc3euE6,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,WeMo Light Switch,Turn off then on,", THEN power-cycles a smart switch in [ACTION_X].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will turn a WeMo Light Switch off then immediately back on.
ZYCRTvL6,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn off your hue lights.
ZYZbT5xs,Weather Underground,Sunset,IF within 15 minutes of sunset in your location,Philips Hue,Dim lights,", THEN adjusts the brightness of lights [ACTION_W].",Light,This Trigger fires within 15 minutes of the sunset in your location.,This Action will dim or brighten your hue lights to a value between 0-100.
ZYgCLvn6,Location,You enter an area,IF you enter an area you specify,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time you enter an area you specify.,This Action will turn on your hue lights.
ZZhbMqW7,Weather Underground,Current condition changes to,IF the current weather condition changes,LIFX,Change color of lights,", THEN changes the color of lights [ACTION_Y].",Light,"This Trigger monitors changes in the current weather condition. When one of those conditions is met the Trigger fires. Currently only these simple conditions are supported: Rain, Snow, Cloudy, Clear. ",This Action will change the color of your lights.
ZaWyqvAS,Weather Underground,Sunset,IF within 15 minutes of sunset in your location,LIFX,Turn lights on,", THEN turns on smart lights [ACTION_X].",Light,This Trigger fires within 15 minutes of the sunset in your location.,This Action will turn your lights on.
ZbTY8pcJ,iOS Reminders,Any reminder completed,IF a reminder is completed in a specified list,LIFX,Breathe lights,", THEN triggers a light animation effect [ACTION_Z].",Light,This Trigger fires every time any reminder is completed.,This Action will make your lights slowly breathe the color of your choice.
ZbqDGWEA,Android SMS,New SMS sent to phone number,IF you send an SMS on your Android device to a specified number,WeMo Light Switch,Toggle on/off,", THEN toggles the lights on or off [ACTION_Y].",Light,This Trigger fires every time you send an SMS on your Android device to a phone number you specify.,This Action will toggle a WeMo Light Switch on or off.
ZeFRwLsJ,iOS Reminders,Any new reminder,IF you add a new reminder,Philips Hue,Dim lights,", THEN adjusts the brightness of lights [ACTION_W].",Light,This Trigger fires every time you add a new reminder.,This Action will dim or brighten your hue lights to a value between 0-100.
ZeN3CAmj,Date & Time,Every day at,IF every single day at a specific time,LIFX,Turn lights on,", THEN turns on smart lights [ACTION_X].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn your lights on.
ZgukmbVi,YouTube,New Super Sticker,IF there is a new super sticker in a live chat during a live stream,Yeelight,Set brightness,", THEN adjusts the brightness of lights [ACTION_Z].",Light,This trigger fires when there is a new Super Sticker in a live chat during a live stream on your channel.,This Action will set your lights to a specified brightness.
ZhjpcLya,Android SMS,Any new SMS received,IF you receive any new SMS on your Android device,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires every time you receive any new SMS on your Android device.,This Action will briefly turn your hue lights off then back on.
Zi4KM3RU,Nest Protect,Smoke alarm warning,IF Nest Protect detects warning smoke levels,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time the Nest Protect you specify detects warning smoke levels.,This Action will turn on your hue lights.
Zik4Ewts,Amazon Alexa,Your Timer goes off,IF your timer goes off,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires every time your timer goes off.,This Action will briefly turn your hue lights off then back on.
ZizrEBXL,Email,Send IFTTT any email,IF you send IFTTT any email at trigger@applet.ifttt.com,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,Send IFTTT any email at trigger@applet.ifttt.com and this Trigger fires. You can optionally add a single file attachment and IFTTT will create a public URL to the file as an Ingredient. ,This Action will turn on your hue lights.
ZjvGuVqB,Amazon Alexa,Your Alarm goes off,IF your alarm goes off,Yeelight,Set scene,", THEN sets lights to a predefined scene [ACTION_Z].",Light,This Trigger fires every time your alarm goes off.,This Action will set your lights to a pre-defined scene.
ZkdRKWLv,Date & Time,Every day of the week at,IF only on specific days of the week at a specified time,ecobee,Turn light switch off,", THEN turns off a light switch [ACTION_Y].",Light,This Trigger fires only on specific days of the week at the time you provide.,This action turns off one of your light switches.
ZkyWwHSR,Google Calendar,Any event ends,IF within 15 minutes of the ending time of a Google Calendar event,Yeelight,Toggle lights on/off,", THEN toggles the lights on or off [ACTION_Y].",Light,This Trigger fires within 15 minutes of the ending time of an event on your Google Calendar.,"This Action will turn on, turn off or toggle your lights."
ZmHhW3ng,Email,Send IFTTT any email,IF you send IFTTT any email at trigger@applet.ifttt.com,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,Send IFTTT any email at trigger@applet.ifttt.com and this Trigger fires. You can optionally add a single file attachment and IFTTT will create a public URL to the file as an Ingredient. ,This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
Zp3yvZWC,Weather Underground,Current condition changes to,IF the current weather condition changes,Philips Hue,Change to random color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This Trigger monitors changes in the current weather condition. When one of those conditions is met the Trigger fires. Currently only these simple conditions are supported: Rain, Snow, Cloudy, Clear. ",This Action will change your hue lights to a randomly selected color. NOTE: not compatible with hue lux bulbs.
Zp8D3P6k,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Yeelight,Set brightness,", THEN adjusts the brightness of lights [ACTION_Z].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This Action will set your lights to a specified brightness.
ZqfuHZcr,QualityTime,Daily smartphone screen unlocks,IF your smartphone screen unlocks exceed your daily limit,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires when the number of your smartphone screen unlocks exceeds your specified daily limit.,This Action will briefly turn your hue lights off then back on.
Zqxadm3Z,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,LIFX,Turn lights off,", THEN turns off smart lights [ACTION_W].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will turn your lights off.
Zqyj29VP,ProPublica,The president signs a new bill into law,IF the president signs a new bill into law,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger fires every time the president signs a new bill into law.,This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
ZrPB8YWy,Withings Home,Motion has been detected,IF your Withings Home detects motion,WiZ,Turn on / change light mode,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time your Withings Home detects motion.,"This action will turn on the selected light(s). Optionally, a light mode or pre-defined color can be applied, as well as a level of dimming."
ZsPCbpeY,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This Action will turn off your hue lights.
ZuJRBhVj,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,MagicHue,Turn lights on,", THEN turns on smart lights [ACTION_X].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This action will turn your lights on.
ZvC3de8z,Fitbit,Daily step goal achieved,IF you achieve your daily step goal,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This Trigger fires every time you achieve your daily step goal.,This Action will briefly turn your hue lights off then back on.
ZvCnqk2s,Button widget,Button press,IF you press the button,Philips Hue,Change to random color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This trigger fires every time you press the button.,This Action will change your hue lights to a randomly selected color. NOTE: not compatible with hue lux bulbs.
ZvMcYs2b,Button widget,Button press,IF you press the button,LIFX,Blink lights,", THEN triggers a light animation effect [ACTION_Z].",Light,This trigger fires every time you press the button.,This Action will make your lights quickly blink the color of your choice.
ZvTb2tC9,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Philips Hue,Set a scene in a room,", THEN activates a lighting scene [ACTION_Y].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.","This Action well set a scene on your hue lights. NOTE: in order to add lights to a room, you must be using the newest version of the Hue app"
ZwSrizve,Date & Time,Every day at,IF every single day at a specific time,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,This Action will turn off your hue lights.
ZwpcnE6J,Weather Underground,Sunrise,IF within 15 minutes of sunrise in your location,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger fires within 15 minutes of the sunrise in your location.,This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
ZxKYZUfM,Arlo,Motion detected,IF your Arlo device detects motion,WeMo Light Switch,Toggle on/off,", THEN toggles the lights on or off [ACTION_Y].",Light,This Trigger fires when your Arlo device detects motion.,This Action will toggle a WeMo Light Switch on or off.
ZyHa8swf,Location,You enter an area,IF you enter an area you specify,WiZ,Turn on / change light mode,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time you enter an area you specify.,"This action will turn on the selected light(s). Optionally, a light mode or pre-defined color can be applied, as well as a level of dimming."
Zz2xA9Mf,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This Action will turn off your hue lights.
ZzRK2Ltv,Weather Underground,Current condition changes to,IF the current weather condition changes,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This Trigger monitors changes in the current weather condition. When one of those conditions is met the Trigger fires. Currently only these simple conditions are supported: Rain, Snow, Cloudy, Clear. ",This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
ZzWQTkAu,Fitbit,New sleep logged,IF your Fitbit logs new sleep,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time your Fitbit logs new sleep.,This Action will turn on your hue lights.
a2mE9AQX,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,LIFX,Turn lights off,", THEN turns off smart lights [ACTION_W].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will turn your lights off.
a2rNfHR6,Date & Time,Every day at,IF every single day at a specific time,WeMo Light Switch,Turn off,", THEN turns off a light switch [ACTION_W].",Light,This Trigger fires every single day at a specific time set by you.,"This Action will turn a WeMo Light Switch off. If the WeMo Switch is already off, it will remain off."
a3VHfe7w,Weather Underground,Sunset,IF within 15 minutes of sunset in your location,WeMo Light Switch,Turn on,", THEN turns on a light switch [ACTION_Y].",Light,This Trigger fires within 15 minutes of the sunset in your location.,"This Action will turn a WeMo Light Switch on. If the WeMo Switch is already on, it will remain on."
a4ApBZn3,YouTube,New Super Chat message,IF there is a new super chat message in a live chat during a live stream,Yeelight,Set brightness,", THEN adjusts the brightness of lights [ACTION_Z].",Light,This trigger fires when there is a new Super Chat message in a live chat during a live stream on your channel.,This Action will set your lights to a specified brightness.
a4Zqpw2z,Weather Underground,Current pollen count rises above,IF your local pollen count rises above a specified value,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This Trigger monitors your local pollen levels and fires every time the pollen count rises above the value you specify (1-12). NOTE: Available only in the USA.,This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
a57BAwY2,Muslim Prayer Time,Prayer time,IF it's time for prayer,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,This trigger fires when it's time for prayer.,This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
a5gRifyG,Button widget,Button press,IF you press the button,Philips Hue,Turn off lights,", THEN turns off smart lights [ACTION_W].",Light,This trigger fires every time you press the button.,This Action will turn off your hue lights.
a65yTiBd,Date & Time,Every day at,IF every single day at a specific time,Yeelight,Set scene,", THEN sets lights to a predefined scene [ACTION_Z].",Light,This Trigger fires every single day at a specific time set by you.,This Action will set your lights to a pre-defined scene.
a7deY5ri,Arlo,Motion detected,IF your Arlo device detects motion,LIFX,Turn lights on,", THEN turns on smart lights [ACTION_X].",Light,This Trigger fires when your Arlo device detects motion.,This Action will turn your lights on.
a8QtiY6r,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,Philips Hue,Set a scene in a room,", THEN activates a lighting scene [ACTION_Y].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.","This Action well set a scene on your hue lights. NOTE: in order to add lights to a room, you must be using the newest version of the Hue app"
aAG3TgEZ,Netatmo Security,Someone known has been seen,IF Netatmo Welcome detects a specific known person,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time the Netatmo Welcome detects a person that has already been identified.,This Action will turn on your hue lights.
aAUT6Xi2,Nest Protect,Smoke alarm emergency,IF Nest Protect detects dangerous smoke levels,Philips Hue,Turn on lights,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires every time the Nest Protect you specify detects dangerous smoke levels.,This Action will turn on your hue lights.
aEczr2PF,Date & Time,Every year on,IF once a year on a specified date and time,WiZ,Turn on / change light mode,", THEN turns on smart lights in [ACTION_X].",Light,This Trigger fires once a year on the date and time you specify.,"This action will turn on the selected light(s). Optionally, a light mode or pre-defined color can be applied, as well as a level of dimming."
aFS8pCix,Weather Underground,Current condition changes to,IF the current weather condition changes,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This Trigger monitors changes in the current weather condition. When one of those conditions is met the Trigger fires. Currently only these simple conditions are supported: Rain, Snow, Cloudy, Clear. ",This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
aGQ3m7hN,Amazon Alexa,Say a specific phrase,IF you say 'Alexa trigger' plus the phrase you have defined,Philips Hue,Change color,", THEN sets the color temperature of lights [ACTION_Y].",Light,"This trigger fires every time you say 'Alexa trigger' + the phrase that you have defined. For instance, if you set 'party time' as the phrase, you can say 'Alexa trigger party time' to have your lights loop colors.",This Action will change the color of your hue lights. NOTE: Accepts color names and CSS hex color values. Defaults to white if no color match is found. NOTE: not compatible with hue lux bulbs.
aGvmCKew,Works With Cavius,Alarm,IF during alarms,Philips Hue,Blink lights,", THEN briefly toggles the lights off and on [ACTION_Z].",Light,This trigger fires during alarms,This Action will briefly turn your hue lights off then back on.
aGwRsrun,Google Assistant,Say a simple phrase,IF you say 'ok google' followed by a phrase you choose,Philips Hue,Dim lights,", THEN adjusts the brightness of lights [ACTION_W].",Light,"This trigger fires when you say “Ok Google” to the Google Assistant followed by a phrase you choose. For example, say “Ok Google, I’m running late” to text a family member that you’re on your way home.",This Action will dim or brighten your hue lights to a value between 0-100.
